0,0,0.0,0.0,3,0.9539400000002409
1,0,0.0,0.0,3,0.9465900000002794
2,0,0.0,0.0,3,0.9392400000003178
3,0,0.0,0.0,3,0.9318900000003563
4,0,0.0,0.0,3,0.9245400000003947
5,0,0.0,0.0,3,0.9171900000004332
6,0,0.0,0.0,3,0.9098400000004716
7,0,0.0,0.0,3,0.9093353000004742
8,0,0.0,0.0,3,0.9074390000004842
9,0,0.0,0.0,3,0.9000890000005226
10,0,0.0,0.0,3,0.8927390000005611
11,0,0.0,0.0,3,0.8853890000005995
12,0,0.0,0.0,3,0.878039000000638
13,0,0.0,0.0,3,0.8706890000006764
14,0,0.0,0.0,3,0.8661418000007002
15,0,0.0,0.0,3,0.8587918000007386
16,0,0.0,0.0,3,0.8514418000007771
17,0,0.0,0.0,3,0.8440918000008155
18,0,0.0,0.0,3,0.836741800000854
19,0,0.0,0.0,3,0.8357569000008591
20,0,0.0,0.0,3,0.8284069000008976
21,0,0.0,0.0,3,0.825256200000914
22,0,0.0,0.0,3,0.8179062000009525
23,0,0.0,0.0,3,0.8105562000009909
24,0,0.0,0.0,3,0.8032062000010294
25,0,0.0,0.0,3,0.7958562000010678
26,0,0.0,0.0,3,0.7885062000011063
27,0,0.0,0.0,3,0.7874772000011117
28,0,0.0,0.0,3,0.7873008000011126
29,0,0.0,0.0,3,0.779950800001151
30,1,1.0,1.0,0,0.993884800000032
31,0,0.0,0.0,0,0.9865348000000704
32,0,0.0,0.0,0,0.9791848000001089
33,0,0.0,0.0,0,0.9718348000001473
34,0,0.0,0.0,0,0.9703501000001551
35,0,0.0,0.0,0,0.9630001000001935
36,0,0.0,0.0,0,0.955650100000232
37,0,0.0,0.0,0,0.9521221000002504
38,0,0.0,0.0,0,0.9447721000002889
39,0,0.0,0.0,0,0.9374221000003273
40,0,0.0,0.0,0,0.9300721000003658
41,0,0.0,0.0,0,0.9227221000004042
42,0,0.0,0.0,0,0.9153721000004427
43,0,0.0,0.0,0,0.9143039000004483
44,0,0.0,0.0,0,0.9139168000004503
45,0,0.0,0.0,0,0.9065668000004887
46,0,0.0,0.0,0,0.8992168000005272
47,0,0.0,0.0,0,0.8918668000005656
48,0,0.0,0.0,0,0.8845168000006041
49,0,0.0,0.0,0,0.8771668000006425
50,0,0.0,0.0,0,0.869816800000681
51,0,0.0,0.0,0,0.8624668000007194
52,0,0.0,0.0,0,0.8551168000007578
53,0,0.0,0.0,0,0.8477668000007963
54,1,1.0,1.0,0,0.8439448000008163
55,0,0.0,0.0,0,0.8398386000008378
56,0,0.0,0.0,0,0.8324886000008762
57,0,0.0,0.0,0,0.8251386000009147
58,0,0.0,0.0,0,0.8177886000009531
59,0,0.0,0.0,0,0.8104386000009915
60,0,0.0,0.0,0,0.8102671000009924
61,0,0.0,0.0,0,0.8029171000010309
62,0,0.0,0.0,0,0.7955671000010693
63,0,0.0,0.0,0,0.7952780000010709
64,0,0.0,0.0,0,0.7879280000011093
65,0,0.0,0.0,0,0.7805780000011477
66,0,0.0,0.0,0,0.7732280000011862
67,0,0.0,0.0,0,0.7684064000012114
68,0,0.0,0.0,0,0.7610564000012499
69,0,0.0,0.0,0,0.7537064000012883
70,0,0.0,0.0,0,0.7463564000013267
71,0,0.0,0.0,0,0.7390064000013652
72,0,0.0,0.0,0,0.7316564000014036
73,0,0.0,0.0,0,0.7243064000014421
74,0,0.0,0.0,0,0.7169564000014805
75,0,0.0,0.0,0,0.709606400001519
76,0,0.0,0.0,0,0.7022564000015574
77,0,0.0,0.0,0,0.6949064000015959
78,0,0.0,0.0,0,0.6875564000016343
79,0,0.0,0.0,0,0.6802064000016728
80,0,0.0,0.0,0,0.6728564000017112
81,0,0.0,0.0,0,0.6718960000017162
82,0,0.0,0.0,0,0.6645460000017547
83,0,0.0,0.0,0,0.6571960000017931
84,0,0.0,0.0,0,0.6498460000018316
85,0,0.0,0.0,0,0.64249600000187
86,0,0.0,0.0,0,0.6351460000019085
87,0,0.0,0.0,0,0.6341317000019138
88,0,0.0,0.0,0,0.6267817000019522
89,0,0.0,0.0,0,0.6194317000019907
90,0,0.0,0.0,0,0.6120817000020291
91,0,0.0,0.0,0,0.6047317000020676
92,0,0.0,0.0,0,0.597381700002106
93,0,0.0,0.0,0,0.5967839000021091
94,0,0.0,0.0,0,0.59662710000211
95,0,0.0,0.0,0,0.5936626000021255
96,0,0.0,0.0,0,0.5863126000021639
97,0,0.0,0.0,0,0.5789626000022023
98,0,0.0,0.0,0,0.5716126000022408
99,0,0.0,0.0,0,0.5642626000022792
100,0,0.0,0.0,0,0.5569126000023177
101,0,0.0,0.0,0,0.5495626000023561
102,0,0.0,0.0,0,0.5422126000023946
103,0,0.0,0.0,0,0.5416981000023973
104,0,0.0,0.0,0,0.5343481000024357
105,0,0.0,0.0,0,0.5326086000024448
106,0,0.0,0.0,0,0.5285269000024662
107,0,0.0,0.0,0,0.5211769000025046
108,0,0.0,0.0,0,0.513826900002543
109,0,0.0,0.0,0,0.5136015000025442
110,0,0.0,0.0,0,0.5133418000025456
111,0,0.0,0.0,0,0.512303000002551
112,0,0.0,0.0,0,0.5049530000025895
113,0,0.0,0.0,0,0.502179600002604
114,0,0.0,0.0,0,0.5002343000026142
115,0,0.0,0.0,0,0.4928843000026526
116,0,0.0,0.0,0,0.48553430000269104
117,0,0.0,0.0,0,0.48501490000269376
118,0,0.0,0.0,0,0.4841476000026983
119,0,0.0,0.0,0,0.4831921000027033
120,0,0.0,0.0,0,0.47584210000274174
121,0,0.0,0.0,0,0.47547460000274366
122,0,0.0,0.0,0,0.4751022000027456
123,1,1.0,1.0,0,0.46775220000278406
124,0,0.0,0.0,0,0.4674435000027857
125,0,0.0,0.0,0,0.4672328000027868
126,0,0.0,0.0,0,0.4669241000027884
127,0,0.0,0.0,0,0.45957410000282684
128,0,0.0,0.0,0,0.4522241000028653
129,0,0.0,0.0,0,0.4461432000028971
130,0,0.0,0.0,0,0.43879320000293554
131,0,0.0,0.0,0,0.431443200002974
132,0,0.0,0.0,0,0.42831700000299033
133,0,0.0,0.0,0,0.4209670000030288
134,0,0.0,0.0,0,0.4136170000030672
135,0,0.0,0.0,0,0.40626700000310567
136,0,0.0,0.0,0,0.3989170000031441
137,0,0.0,0.0,0,0.39786350000314963
138,0,0.0,0.0,0,0.3968786000031548
139,0,0.0,0.0,0,0.39583000000316027
140,0,0.0,0.0,0,0.3884800000031987
141,0,0.0,0.0,0,0.38113000000323716
142,0,0.0,0.0,0,0.3737800000032756
143,0,0.0,0.0,0,0.36643000000331405
144,0,0.0,0.0,0,0.36031480000334604
145,0,0.0,0.0,0,0.3580510000033579
146,0,0.0,0.0,0,0.3507010000033963
147,0,0.0,0.0,0,0.34335100000343477
148,0,0.0,0.0,0,0.3360010000034732
149,0,0.0,0.0,0,0.3353199000034768
150,0,0.0,0.0,0,0.3279699000035152
151,0,0.0,0.0,0,0.32061990000355367
152,0,0.0,0.0,0,0.3132699000035921
153,0,0.0,0.0,0,0.30591990000363056
154,0,0.0,0.0,0,0.30307300000364545
155,0,0.0,0.0,0,0.2957230000036839
156,0,0.0,0.0,0,0.28957840000371604
157,0,0.0,0.0,0,0.2822284000037545
158,0,0.0,0.0,0,0.27487840000379293
159,0,0.0,0.0,0,0.27376610000379875
160,0,0.0,0.0,0,0.2728792000038034
161,0,0.0,0.0,0,0.27017440000381754
162,0,0.0,0.0,0,0.262824400003856
163,0,0.0,0.0,0,0.25547440000389443
164,0,0.0,0.0,0,0.24812440000392225
165,0,0.0,0.0,0,0.24077440000391906
166,0,0.0,0.0,0,0.23828030000391798
167,0,0.0,0.0,0,0.2309303000039148
168,0,0.0,0.0,0,0.2235803000039116
169,0,0.0,0.0,0,0.21623030000390842
170,0,0.0,0.0,0,0.20888030000390523
171,0,0.0,0.0,0,0.20153030000390204
172,0,0.0,0.0,0,0.19418030000389885
173,0,0.0,0.0,0,0.18683030000389567
174,0,0.0,0.0,0,0.17948030000389248
175,0,0.0,0.0,0,0.1721303000038893
176,0,0.0,0.0,0,0.1647803000038861
177,0,0.0,0.0,0,0.15743030000388292
178,0,0.0,0.0,0,0.152986000003881
179,0,0.0,0.0,0,0.14846820000387903
180,0,0.0,0.0,0,0.14111820000387584
181,0,0.0,0.0,0,0.13376820000387266
182,0,0.0,0.0,0,0.12641820000386947
183,0,0.0,0.0,0,0.12485020000386879
184,0,0.0,0.0,0,0.1175002000038656
185,0,0.0,0.0,0,0.11733850000386553
186,0,0.0,0.0,0,0.11417800000386416
187,0,0.0,0.0,0,0.10682800000386097
188,0,0.0,0.0,0,0.10531880000386032
189,0,0.0,0.0,0,0.10479450000386009
190,0,0.0,0.0,0,0.0974445000038569
191,0,0.0,0.0,0,0.09369600000385528
192,0,0.0,0.0,0,0.08634600000385209
193,0,0.0,0.0,0,0.08502300000385152
194,0,0.0,0.0,0,0.07825610000384858
195,0,0.0,0.0,0,0.0709061000038454
196,0,0.0,0.0,0,0.07004370000384502
197,0,0.0,0.0,0,0.06934300000384472
198,0,0.0,0.0,0,0.06810330000384418
199,0,0.0,0.0,0,0.06075330000384099
200,0,0.0,0.0,0,0.059283300003840356
201,0,0.0,0.0,0,0.05400600000383807
202,0,0.0,0.0,0,0.051301200003836894
203,0,0.0,0.0,0,0.04395120000383371
204,0,0.0,0.0,0,0.04380420000383364
205,0,0.0,0.0,0,0.04344650000383349
206,0,0.0,0.0,0,0.041961800003832844
207,0,0.0,0.0,0,0.04167760000383272
208,0,0.0,0.0,0,0.034327600003829534
209,0,0.0,0.0,0,0.03341620000382914
210,0,0.0,0.0,0,0.026066200003829622
211,0,0.0,0.0,0,0.02275380000383053
212,0,0.0,0.0,0,0.019578600003831402
213,0,0.0,0.0,0,0.016462200003832257
214,0,0.0,0.0,0,0.009112200003831967
215,0,0.0,0.0,0,0.008862300003831947
216,0,0.0,0.0,0,0.008636900003831929
217,0,0.0,0.0,0,0.0069219000038317925
218,0,0.0,0.0,0,0.006186900003831734
219,0,0.0,0.0,0,0.004859000003831628
220,0,0.0,0.0,0,0.004677700003831614
221,0,0.0,0.0,0,0.003271400003831558
222,0,0.0,0.0,0,0.0029774000038315608
223,0,0.0,0.0,0,0.002183600003831568
224,0,0.0,0.0,0,0.002051300003831569
225,0,0.0,0.0,0,0.0009047000038315792
226,0,0.0,0.0,0,-0.006445299996168591
